# BUSCO version is: 6.0.0 
# The lineage dataset is: apicomplexa_odb12 (Creation date: 2025-07-01, number of genomes: 36, number of BUSCOs: 481)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
51324at5794	Complete	29_g	272.2	173	https://www.orthodb.org/?query=51324at5794	PUA domain-containing, cell cycle regulator protein, putative
51791at5794	Complete	1001_g	210.3	124	https://www.orthodb.org/?query=51791at5794	ribosomal protein L23
52248at5794	Missing
54116at5794	Complete	3793_g	1210.0	702	https://www.orthodb.org/?query=54116at5794	helicase
54761at5794	Complete	297_g	148.6	114	https://www.orthodb.org/?query=54761at5794	Actin depolymerizing factor
55588at5794	Missing
56595at5794	Missing
56679at5794	Complete	1626_g	665.5	373	https://www.orthodb.org/?query=56679at5794	methionine aminopeptidase
56734at5794	Complete	994_g	536.7	301	https://www.orthodb.org/?query=56734at5794	putative Apurinic/apyrimidinic endonuclease Apn1
58426at5794	Complete	2337_g	174.4	152	https://www.orthodb.org/?query=58426at5794	protein
58968at5794	Complete	1758_g	338.0	198	https://www.orthodb.org/?query=58968at5794	RNA recognition motif domain protein
59603at5794	Complete	3837_g	460.9	346	https://www.orthodb.org/?query=59603at5794	endonuclease/exonuclease/phosphatase domain-containing protein
61544at5794	Missing
61687at5794	Missing
61784at5794	Complete	1462_g	399.2	237	https://www.orthodb.org/?query=61784at5794	Proteasome subunit alpha type
61967at5794	Complete	124_g	345.6	181	https://www.orthodb.org/?query=61967at5794	40s ribosomal protein s9
62823at5794	Complete	3457_g	472.1	391	https://www.orthodb.org/?query=62823at5794	WD domain G-beta repeat domain containing protein
64228at5794	Complete	670_g	278.4	320	https://www.orthodb.org/?query=64228at5794	Iron only hydrogenase large subunit C-terminal domain
64410at5794	Complete	583_g	130.6	124	https://www.orthodb.org/?query=64410at5794	nuclear polyadenylated RNA-binding protein NAB2, putative (NAB2)
64460at5794	Complete	2258_g	564.1	529	https://www.orthodb.org/?query=64460at5794	myb-like DNA-binding/DnaJ domain containing protein
64694at5794	Complete	2432_g	103.3	100	https://www.orthodb.org/?query=64694at5794	BTB/POZ domain-containing protein
68689at5794	Complete	3340_g	521.5	276	https://www.orthodb.org/?query=68689at5794	Guanine nucleotide-binding protein
68693at5794	Missing
68694at5794	Missing
68695at5794	Complete	1796_g	435.1	214	https://www.orthodb.org/?query=68695at5794	ribosomal protein L10
68702at5794	Complete	4285_g	625.8	368	https://www.orthodb.org/?query=68702at5794	methionine aminopeptidase
68703at5794	Complete	2399_g	303.6	138	https://www.orthodb.org/?query=68703at5794	Dim1 protein
68705at5794	Missing
68711at5794	Missing
68713at5794	Complete	1177_g	200.3	169	https://www.orthodb.org/?query=68713at5794	60S ribosomal subunit biogenesis protein
68715at5794	Complete	3502_g	365.0	190	https://www.orthodb.org/?query=68715at5794	GTP-binding protein SAR1
68719at5794	Missing
68721at5794	Missing
68724at5794	Missing
68726at5794	Complete	1129_g	362.0	334	https://www.orthodb.org/?query=68726at5794	RNA 3-terminal phosphate cyclase
68727at5794	Complete	4413_g	550.3	332	https://www.orthodb.org/?query=68727at5794	glycogen synthase kinase
68729at5794	Complete	3077_g	726.9	388	https://www.orthodb.org/?query=68729at5794	gtp-binding protein
68734at5794	Complete	2033_g	1215.7	604	https://www.orthodb.org/?query=68734at5794	V-type ATPase A subunit
68736at5794	Complete	113_g	835.2	470	https://www.orthodb.org/?query=68736at5794	adenosylhomocysteinase
68739at5794	Fragmented	490_g	199.9	137	https://www.orthodb.org/?query=68739at5794	vacuolar ATP synthase proteolipid subunit
68741at5794	Complete	1508_g	296.2	155	https://www.orthodb.org/?query=68741at5794	eukaryotic translation initiation factor
68742at5794	Complete	495_g	436.6	243	https://www.orthodb.org/?query=68742at5794	Proteasome subunit alpha type
68743at5794	Complete	1195_g	635.9	367	https://www.orthodb.org/?query=68743at5794	ATP synthase subunit
68747at5794	Complete	3612_g	192.1	105	https://www.orthodb.org/?query=68747at5794	60s ribosomal protein
68750at5794	Complete	1884_g	636.8	331	https://www.orthodb.org/?query=68750at5794	ribonucleotide reductase
68758at5794	Complete	1157_g	295.0	195	https://www.orthodb.org/?query=68758at5794	Derlin
68759at5794	Complete	1453_g	537.4	362	https://www.orthodb.org/?query=68759at5794	translocation protein
68760at5794	Complete	1155_g	785.8	389	https://www.orthodb.org/?query=68760at5794	eukaryotic initiation factor 4A
68778at5794	Missing
68780at5794	Complete	992_g	455.3	245	https://www.orthodb.org/?query=68780at5794	translation initiation factor
68784at5794	Missing
68786at5794	Complete	1426_g	402.9	213	https://www.orthodb.org/?query=68786at5794	ribosomal protein
68787at5794	Complete	4659_g	275.6	150	https://www.orthodb.org/?query=68787at5794	AP-1 complex subunit sigma
68790at5794	Complete	953_g	802.1	464	https://www.orthodb.org/?query=68790at5794	calcium-dependent protein kinase
68792at5794	Complete	879_g	940.1	456	https://www.orthodb.org/?query=68792at5794	protein transport protein SEC61 subunit alpha
68796at5794	Complete	1793_g	472.3	339	https://www.orthodb.org/?query=68796at5794	mRna capping enzyme
68797at5794	Complete	2501_g	819.9	447	https://www.orthodb.org/?query=68797at5794	GDP dissociation inhibitor
68799at5794	Complete	3995_g	659.5	378	https://www.orthodb.org/?query=68799at5794	Phosphoglycerate kinase
68801at5794	Complete	1229_g	314.2	181	https://www.orthodb.org/?query=68801at5794	U3 small nucleolar ribonucleoprotein IMP3
68804at5794	Complete	1087_g	310.1	181	https://www.orthodb.org/?query=68804at5794	ribosomal protein
68807at5794	Complete	1771_g	775.6	383	https://www.orthodb.org/?query=68807at5794	H/ACA ribonucleoprotein complex subunit 4
68808at5794	Missing
68809at5794	Complete	720_g	875.6	511	https://www.orthodb.org/?query=68809at5794	T-complex protein 1 zeta subunit
68811at5794	Complete	2275_g	805.5	553	https://www.orthodb.org/?query=68811at5794	arginyl-trna
68812at5794	Fragmented	925_g	247.6	132	https://www.orthodb.org/?query=68812at5794	60S ribosomal protein
68814at5794	Missing
68815at5794	Missing
68818at5794	Missing
68819at5794	Complete	1070_g	268.1	191	https://www.orthodb.org/?query=68819at5794	SNARE protein, putative
68826at5794	Complete	1976_g	774.7	383	https://www.orthodb.org/?query=68826at5794	26S proteasome regulatory subunit
68827at5794	Complete	3992_g	724.4	387	https://www.orthodb.org/?query=68827at5794	s-adenosylmethionine synthetase
68830at5794	Complete	4447_g	1726.3	909	https://www.orthodb.org/?query=68830at5794	splicing factor
68831at5794	Duplicated	1471_g	258.0	429	https://www.orthodb.org/?query=68831at5794	gamma tubulin
68831at5794	Duplicated	3549_g	287.8	420	https://www.orthodb.org/?query=68831at5794	gamma tubulin
68833at5794	Complete	3672_g	943.0	610	https://www.orthodb.org/?query=68833at5794	glucosamine--fructose-6-phosphate aminotransferase
68834at5794	Complete	4774_g	786.4	400	https://www.orthodb.org/?query=68834at5794	26s protease subunit regulatory subunit 6A
68836at5794	Complete	2150_g	1047.5	813	https://www.orthodb.org/?query=68836at5794	importin beta
68844at5794	Complete	3221_g	787.9	405	https://www.orthodb.org/?query=68844at5794	Helicase
68845at5794	Missing
68846at5794	Complete	469_g	295.5	182	https://www.orthodb.org/?query=68846at5794	Ubiquitin-conjugating enzyme
68851at5794	Missing
68852at5794	Complete	1017_g	237.0	189	https://www.orthodb.org/?query=68852at5794	PITH domain-containing protein
68858at5794	Complete	3905_g	461.0	288	https://www.orthodb.org/?query=68858at5794	26S proteasome regulatory subunit
68860at5794	Complete	792_g	280.1	218	https://www.orthodb.org/?query=68860at5794	MYND finger protein
68864at5794	Complete	158_g	485.2	251	https://www.orthodb.org/?query=68864at5794	60s ribosomal protein
68869at5794	Missing
68873at5794	Missing
68879at5794	Complete	592_g	613.3	373	https://www.orthodb.org/?query=68879at5794	radical SAM domain-containing protein
68884at5794	Complete	1871_g	453.9	271	https://www.orthodb.org/?query=68884at5794	glideosome associated protein with multiple membrane spans 3
68886at5794	Complete	2449_g	780.8	658	https://www.orthodb.org/?query=68886at5794	Pre-mRNA-splicing factor SYF1
68889at5794	Complete	2379_g	926.4	525	https://www.orthodb.org/?query=68889at5794	T-complex protein 1 gamma subunit
68892at5794	Missing
68893at5794	Complete	1661_g	126.4	228	https://www.orthodb.org/?query=68893at5794	Syntaxin
68894at5794	Complete	3554_g	764.7	388	https://www.orthodb.org/?query=68894at5794	eukaryotic initiation factor
68895at5794	Complete	1734_g	680.2	452	https://www.orthodb.org/?query=68895at5794	nucleolar GTP-binding protein
68903at5794	Missing
68909at5794	Complete	739_g	1250.1	974	https://www.orthodb.org/?query=68909at5794	coatomer subunit alpha
68910at5794	Complete	2279_g	2100.9	1555	https://www.orthodb.org/?query=68910at5794	clathrin heavy chain
68917at5794	Complete	4307_g	461.6	255	https://www.orthodb.org/?query=68917at5794	40s ribosomal protein
68918at5794	Complete	1916_g	629.3	499	https://www.orthodb.org/?query=68918at5794	26S proteasome regulatory subunit Rpn6-like PINT domain containing protein
68919at5794	Missing
68923at5794	Missing
68924at5794	Complete	3686_g	403.0	211	https://www.orthodb.org/?query=68924at5794	40s ribosomal protein
68925at5794	Complete	1300_g	756.9	588	https://www.orthodb.org/?query=68925at5794	aminopeptidase
68931at5794	Complete	2832_g	500.8	360	https://www.orthodb.org/?query=68931at5794	V-type proton ATPase subunit C
68947at5794	Complete	2102_g	899.0	597	https://www.orthodb.org/?query=68947at5794	domain containing protein
68951at5794	Complete	2400_g	1142.6	759	https://www.orthodb.org/?query=68951at5794	ATP-dependent RNA helicase
68953at5794	Missing
68958at5794	Missing
68965at5794	Complete	1598_g	1613.4	792	https://www.orthodb.org/?query=68965at5794	ribonucleoside-diphosphate reductase
68967at5794	Missing
68969at5794	Complete	1725_g	461.6	285	https://www.orthodb.org/?query=68969at5794	60s ribosomal protein L5
68970at5794	Missing
68972at5794	Complete	2163_g	254.5	141	https://www.orthodb.org/?query=68972at5794	putative ribosomal protein S16
68980at5794	Complete	1424_g	731.9	496	https://www.orthodb.org/?query=68980at5794	Structure specific recognition protein
68984at5794	Complete	380_g	328.2	187	https://www.orthodb.org/?query=68984at5794	DNA-directed RNA polymerases I
68989at5794	Complete	1006_g	278.0	176	https://www.orthodb.org/?query=68989at5794	signal peptidase
68992at5794	Complete	2879_g	440.6	245	https://www.orthodb.org/?query=68992at5794	proteasome subunit alpha type
68993at5794	Complete	837_g	894.8	502	https://www.orthodb.org/?query=68993at5794	lysine-tRNA ligase
69001at5794	Complete	1724_g	387.0	250	https://www.orthodb.org/?query=69001at5794	ribosomal protein L7A
69003at5794	Missing
69010at5794	Missing
69012at5794	Complete	2326_g	781.6	485	https://www.orthodb.org/?query=69012at5794	polyadenylate binding protein
69028at5794	Complete	4453_g	968.3	530	https://www.orthodb.org/?query=69028at5794	T-complex protein 1 subunit eta
69029at5794	Missing
69033at5794	Missing
69034at5794	Complete	408_g	855.8	449	https://www.orthodb.org/?query=69034at5794	RuvB-like helicase
69037at5794	Complete	1755_g	989.7	609	https://www.orthodb.org/?query=69037at5794	Glycine--tRNA ligase
69043at5794	Missing
69046at5794	Complete	4773_g	517.6	297	https://www.orthodb.org/?query=69046at5794	60S ribosomal protein P0
69047at5794	Complete	948_g	480.8	350	https://www.orthodb.org/?query=69047at5794	elongation factor 1-gamma,putative
69048at5794	Complete	1055_g	462.2	283	https://www.orthodb.org/?query=69048at5794	splicing factor
69056at5794	Complete	4665_g	677.5	438	https://www.orthodb.org/?query=69056at5794	nucleolar protein
69058at5794	Complete	351_g	1279.3	879	https://www.orthodb.org/?query=69058at5794	alanyl-tRNA synthetase
69103at5794	Complete	1637_g	2047.5	1123	https://www.orthodb.org/?query=69103at5794	DNA topoisomerase
69108at5794	Complete	1185_g	400.6	211	https://www.orthodb.org/?query=69108at5794	ribosomal protein
69116at5794	Missing
69120at5794	Complete	825_g	284.7	179	https://www.orthodb.org/?query=69120at5794	ribosomal protein L17
69121at5794	Complete	90_g	637.8	461	https://www.orthodb.org/?query=69121at5794	DNAJ
69130at5794	Complete	1377_g	609.1	429	https://www.orthodb.org/?query=69130at5794	Leucine aminopeptidase
69135at5794	Complete	3329_g	584.9	418	https://www.orthodb.org/?query=69135at5794	protein disulfide isomerase
69136at5794	Complete	420_g	1023.6	685	https://www.orthodb.org/?query=69136at5794	transport protein Sec24
69137at5794	Complete	3792_g	346.2	570	https://www.orthodb.org/?query=69137at5794	dynamin
69139at5794	Missing
69143at5794	Missing
69144at5794	Missing
69147at5794	Complete	222_g	990.6	619	https://www.orthodb.org/?query=69147at5794	DNA topoisomerase I
69148at5794	Missing
69153at5794	Complete	614_g	342.0	203	https://www.orthodb.org/?query=69153at5794	splicing factor 3a subunit
69159at5794	Complete	1120_g	220.1	181	https://www.orthodb.org/?query=69159at5794	pre-mRNA-splicing factor ISY1
69160at5794	Complete	2238_g	347.3	230	https://www.orthodb.org/?query=69160at5794	membrane protein
69163at5794	Complete	1340_g	873.7	492	https://www.orthodb.org/?query=69163at5794	Signal recognition particle
69164at5794	Complete	236_g	1422.6	1162	https://www.orthodb.org/?query=69164at5794	Structural maintenance of chromosomes protein
69169at5794	Complete	1534_g	514.4	326	https://www.orthodb.org/?query=69169at5794	eukaryotic translation initiation factor
69170at5794	Complete	3506_g	745.2	471	https://www.orthodb.org/?query=69170at5794	bifunctional dihydrofolate reductase-thymidylate synthase
69175at5794	Complete	2795_g	181.7	129	https://www.orthodb.org/?query=69175at5794	DNA-directed RNA polymerase subunit
69176at5794	Missing
69177at5794	Complete	3952_g	1165.5	610	https://www.orthodb.org/?query=69177at5794	heat shock protein
69186at5794	Complete	165_g	278.7	142	https://www.orthodb.org/?query=69186at5794	40S ribosomal protein
69187at5794	Complete	1299_g	248.8	130	https://www.orthodb.org/?query=69187at5794	iron sulfur cluster assembly protein
69189at5794	Complete	667_g	292.6	177	https://www.orthodb.org/?query=69189at5794	ribosomal protein L19
69196at5794	Complete	4477_g	210.2	199	https://www.orthodb.org/?query=69196at5794	endonuclease
69198at5794	Complete	4716_g	220.1	126	https://www.orthodb.org/?query=69198at5794	High mobility group-like protein NHP2
