# BUSCO version is: 6.0.0 
# The lineage dataset is: apicomplexa_odb12 (Creation date: 2025-07-01, number of genomes: 36, number of BUSCOs: 481)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
35238at5794	Complete	4366_g	204.5	129	https://www.orthodb.org/?query=35238at5794	40S ribosomal protein S12. pelota RNA binding domain containing protein
35272at5794	Complete	1171_g	212.9	142	https://www.orthodb.org/?query=35272at5794	ribosomal protein protein
35350at5794	Complete	577_g	1528.9	745	https://www.orthodb.org/?query=35350at5794	cell division cycle 48 protein
35490at5794	Complete	4475_g	149.9	108	https://www.orthodb.org/?query=35490at5794	60S ribosomal protein L36
35557at5794	Complete	202_g	803.6	561	https://www.orthodb.org/?query=35557at5794	peptidyl-prolyl cis-trans isomerase
35708at5794	Complete	342_g	263.8	155	https://www.orthodb.org/?query=35708at5794	skp1 family protein
35745at5794	Complete	4002_g	277.4	198	https://www.orthodb.org/?query=35745at5794	proteasome
35788at5794	Complete	150_g	522.1	315	https://www.orthodb.org/?query=35788at5794	glideosome-associated protein 40
35825at5794	Complete	4010_g	682.8	768	https://www.orthodb.org/?query=35825at5794	importin-beta N-terminal domain-containing
35840at5794	Complete	1519_g	606.2	397	https://www.orthodb.org/?query=35840at5794	DnaJ protein
35862at5794	Complete	1707_g	744.5	630	https://www.orthodb.org/?query=35862at5794	root hair defective 3 gtp-binding protein
35998at5794	Complete	4567_g	441.7	233	https://www.orthodb.org/?query=35998at5794	U2 SNRNP auxiliary factor small subunit
36219at5794	Complete	852_g	452.1	343	https://www.orthodb.org/?query=36219at5794	trna guanosine-2 -o-methyltransferase trm11-like related
36223at5794	Complete	3768_g	381.6	255	https://www.orthodb.org/?query=36223at5794	TBC domain-containing protein
36358at5794	Complete	630_g	639.3	557	https://www.orthodb.org/?query=36358at5794	syntaxin binding
36459at5794	Complete	2403_g	546.1	430	https://www.orthodb.org/?query=36459at5794	RNA polymerase II transcription factor B subunit 2
36738at5794	Complete	4166_g	331.0	270	https://www.orthodb.org/?query=36738at5794	Dna repair protein rad23
36848at5794	Complete	4469_g	447.9	417	https://www.orthodb.org/?query=36848at5794	heat shock protein
36929at5794	Complete	1346_g	385.1	301	https://www.orthodb.org/?query=36929at5794	tRNA binding domain containing protein
37207at5794	Complete	2076_g	191.6	170	https://www.orthodb.org/?query=37207at5794	translation initiation factor SUI1
37223at5794	Complete	370_g	523.4	481	https://www.orthodb.org/?query=37223at5794	conserved hypothetical protein
37256at5794	Complete	540_g	549.2	299	https://www.orthodb.org/?query=37256at5794	KH/SF1/BBP/Splicing factor 1, helix-hairpin domain containing protein
37275at5794	Complete	4650_g	319.4	238	https://www.orthodb.org/?query=37275at5794	ATP-binding Mrp/Nbp35 family protein
37282at5794	Complete	825_g	198.8	167	https://www.orthodb.org/?query=37282at5794	ran-interacting mog1 protein
37309at5794	Complete	2867_g	528.7	343	https://www.orthodb.org/?query=37309at5794	ATPase
38276at5794	Complete	492_g	371.7	314	https://www.orthodb.org/?query=38276at5794	MYB-like DNA-binding domain-containing protein
38318at5794	Complete	2383_g	259.8	181	https://www.orthodb.org/?query=38318at5794	tetratricopeptide repeat protein
40301at5794	Complete	1723_g	675.3	299	https://www.orthodb.org/?query=40301at5794	serine/threonine protein phosphatase
40338at5794	Complete	987_g	440.1	252	https://www.orthodb.org/?query=40338at5794	proteasome subunit beta type
40473at5794	Complete	3465_g	226.9	141	https://www.orthodb.org/?query=40473at5794	40S ribosomal protein
40580at5794	Complete	3044_g	539.3	327	https://www.orthodb.org/?query=40580at5794	Replication factor C
40758at5794	Complete	2928_g	199.3	164	https://www.orthodb.org/?query=40758at5794	prefoldin subunit
40821at5794	Complete	4641_g	200.9	181	https://www.orthodb.org/?query=40821at5794	CRAL TRIO domain-containing protein
40823at5794	Complete	4724_g	564.3	272	https://www.orthodb.org/?query=40823at5794	casein kinase
41100at5794	Complete	4006_g	211.5	158	https://www.orthodb.org/?query=41100at5794	profilin
41239at5794	Complete	4604_g	853.6	451	https://www.orthodb.org/?query=41239at5794	Translation elongation factor EF-1 subunit alpha
41420at5794	Complete	357_g	278.0	221	https://www.orthodb.org/?query=41420at5794	molybdopterin synthase sulfurylase
41662at5794	Complete	4482_g	851.5	649	https://www.orthodb.org/?query=41662at5794	vacuolar protein sorting-associated protein 35
41802at5794	Complete	500_g	1128.9	651	https://www.orthodb.org/?query=41802at5794	acetyl-coenzyme a
41938at5794	Complete	4409_g	644.5	399	https://www.orthodb.org/?query=41938at5794	WD domain G-beta repeat
42051at5794	Complete	2751_g	304.8	192	https://www.orthodb.org/?query=42051at5794	flagellar associated protein
42069at5794	Complete	1518_g	533.4	493	https://www.orthodb.org/?query=42069at5794	eukaryotic initiation factor
42171at5794	Complete	4782_g	193.6	119	https://www.orthodb.org/?query=42171at5794	60S ribosomal protein L35a
42431at5794	Complete	3827_g	336.5	298	https://www.orthodb.org/?query=42431at5794	met-10+ like protein
42868at5794	Complete	1781_g	324.4	187	https://www.orthodb.org/?query=42868at5794	ribosomal protein protein
43035at5794	Complete	1033_g	165.5	120	https://www.orthodb.org/?query=43035at5794	vacuolar ATP synthase subunit
43215at5794	Complete	2731_g	963.3	724	https://www.orthodb.org/?query=43215at5794	ribosome biogenesis protein bms1
43229at5794	Complete	1820_g	378.1	312	https://www.orthodb.org/?query=43229at5794	protein RRP5
43474at5794	Complete	3624_g	711.9	641	https://www.orthodb.org/?query=43474at5794	myb-like DNA-binding domain-containing protein
43552at5794	Complete	1318_g	525.5	333	https://www.orthodb.org/?query=43552at5794	protein kinase
44113at5794	Complete	3440_g	382.5	322	https://www.orthodb.org/?query=44113at5794	Nin one binding (NOB1) Zn-ribbon family protein
44136at5794	Complete	606_g	420.2	447	https://www.orthodb.org/?query=44136at5794	Kinetochore protein Ndc80
44183at5794	Complete	2315_g	466.3	637	https://www.orthodb.org/?query=44183at5794	bromodomain
44402at5794	Complete	1098_g	491.6	334	https://www.orthodb.org/?query=44402at5794	splicing factor
46092at5794	Complete	3753_g	288.6	219	https://www.orthodb.org/?query=46092at5794	Autophagy-related protein 3
46461at5794	Complete	4090_g	339.7	200	https://www.orthodb.org/?query=46461at5794	60s ribosomal protein
46491at5794	Complete	4614_g	170.1	127	https://www.orthodb.org/?query=46491at5794	U6 snRNA-associated Sm-like protein LSm1
46749at5794	Complete	3438_g	283.4	164	https://www.orthodb.org/?query=46749at5794	trafficking protein particle complex subunit 3
47873at5794	Complete	3040_g	692.8	406	https://www.orthodb.org/?query=47873at5794	ATP-dependent RNA helicase
47880at5794	Complete	2593_g	174.4	157	https://www.orthodb.org/?query=47880at5794	NSFL1 cofactor p47
48601at5794	Complete	4180_g	715.5	760	https://www.orthodb.org/?query=48601at5794	U3 small nucleolar RNA-associated protein 13
48637at5794	Complete	4578_g	450.7	421	https://www.orthodb.org/?query=48637at5794	tRNA nucleotidyltransferase
48712at5794	Complete	2640_g	414.2	435	https://www.orthodb.org/?query=48712at5794	peptidyl-prolyl cis-trans isomerase
49101at5794	Complete	2978_g	234.8	266	https://www.orthodb.org/?query=49101at5794	putative Type 2A phosphatase-associated protein 42
49371at5794	Complete	1163_g	391.4	317	https://www.orthodb.org/?query=49371at5794	splicing factor 3B subunit 2
49646at5794	Complete	2286_g	314.2	273	https://www.orthodb.org/?query=49646at5794	protein kinase
49897at5794	Complete	2626_g	292.7	268	https://www.orthodb.org/?query=49897at5794	ADP-ribosylation factor GTPase activating protein
50010at5794	Complete	4685_g	295.8	170	https://www.orthodb.org/?query=50010at5794	pre-mrna splicing factor
51324at5794	Complete	18_g	307.3	176	https://www.orthodb.org/?query=51324at5794	PUA domain-containing, cell cycle regulator protein, putative
51791at5794	Complete	954_g	219.9	126	https://www.orthodb.org/?query=51791at5794	ribosomal protein L23
52248at5794	Complete	3870_g	444.5	294	https://www.orthodb.org/?query=52248at5794	Dihydrouridine synthase
54116at5794	Complete	3590_g	1221.3	706	https://www.orthodb.org/?query=54116at5794	helicase
54761at5794	Complete	266_g	143.1	116	https://www.orthodb.org/?query=54761at5794	Actin depolymerizing factor
55588at5794	Complete	4316_g	209.5	126	https://www.orthodb.org/?query=55588at5794	ribosomal protein L26
56595at5794	Complete	4250_g	247.8	155	https://www.orthodb.org/?query=56595at5794	RNA-binding motif protein, X-linked 2
56679at5794	Complete	1551_g	665.8	373	https://www.orthodb.org/?query=56679at5794	methionine aminopeptidase
56734at5794	Complete	947_g	520.1	301	https://www.orthodb.org/?query=56734at5794	putative Apurinic/apyrimidinic endonuclease Apn1
58426at5794	Complete	2233_g	180.9	152	https://www.orthodb.org/?query=58426at5794	protein
58968at5794	Complete	1674_g	348.3	200	https://www.orthodb.org/?query=58968at5794	RNA recognition motif domain protein
59603at5794	Complete	3756_g	463.5	346	https://www.orthodb.org/?query=59603at5794	endonuclease/exonuclease/phosphatase domain-containing protein
61544at5794	Complete	2851_g	1027.4	482	https://www.orthodb.org/?query=61544at5794	V-type ATPase B subunit
61687at5794	Complete	4681_g	1013.9	539	https://www.orthodb.org/?query=61687at5794	t-complex protein 1, alpha subunit
61784at5794	Complete	1393_g	409.3	237	https://www.orthodb.org/?query=61784at5794	Proteasome subunit alpha type
61967at5794	Complete	107_g	363.4	182	https://www.orthodb.org/?query=61967at5794	40s ribosomal protein s9
62823at5794	Complete	3362_g	466.3	391	https://www.orthodb.org/?query=62823at5794	WD domain G-beta repeat domain containing protein
64228at5794	Complete	626_g	274.7	317	https://www.orthodb.org/?query=64228at5794	Iron only hydrogenase large subunit C-terminal domain
64410at5794	Complete	545_g	129.8	124	https://www.orthodb.org/?query=64410at5794	nuclear polyadenylated RNA-binding protein NAB2, putative (NAB2)
64460at5794	Complete	2156_g	576.7	514	https://www.orthodb.org/?query=64460at5794	myb-like DNA-binding/DnaJ domain containing protein
64694at5794	Complete	2360_g	110.9	100	https://www.orthodb.org/?query=64694at5794	BTB/POZ domain-containing protein
68689at5794	Complete	3255_g	562.8	309	https://www.orthodb.org/?query=68689at5794	Guanine nucleotide-binding protein
68693at5794	Complete	3682_g	282.1	165	https://www.orthodb.org/?query=68693at5794	dna-directed rna polymerase ii
68694at5794	Complete	2627_g	320.8	180	https://www.orthodb.org/?query=68694at5794	Peptidyl-prolyl cis-trans isomerase
68695at5794	Complete	1724_g	440.1	216	https://www.orthodb.org/?query=68695at5794	ribosomal protein L10
68702at5794	Complete	4201_g	624.5	368	https://www.orthodb.org/?query=68702at5794	methionine aminopeptidase
68703at5794	Complete	2292_g	306.3	139	https://www.orthodb.org/?query=68703at5794	Dim1 protein
68705at5794	Complete	4269_g	298.4	153	https://www.orthodb.org/?query=68705at5794	40S ribosomal protein
68711at5794	Complete	3835_g	334.9	159	https://www.orthodb.org/?query=68711at5794	ubiquitin-conjugating enzyme
68713at5794	Complete	1117_g	222.2	171	https://www.orthodb.org/?query=68713at5794	60S ribosomal subunit biogenesis protein
68715at5794	Complete	3421_g	302.8	162	https://www.orthodb.org/?query=68715at5794	GTP-binding protein SAR1
68719at5794	Complete	3912_g	435.4	302	https://www.orthodb.org/?query=68719at5794	DNA-directed RNA polymerase
68721at5794	Complete	2915_g	530.4	321	https://www.orthodb.org/?query=68721at5794	Eukaryotic translation initiation factor 3 subunit I
68724at5794	Complete	4277_g	264.3	130	https://www.orthodb.org/?query=68724at5794	40S ribosomal protein
68726at5794	Complete	1076_g	365.7	336	https://www.orthodb.org/?query=68726at5794	RNA 3-terminal phosphate cyclase
68727at5794	Complete	4318_g	574.7	332	https://www.orthodb.org/?query=68727at5794	glycogen synthase kinase
68729at5794	Complete	2962_g	729.7	388	https://www.orthodb.org/?query=68729at5794	gtp-binding protein
68734at5794	Complete	1952_g	1221.9	605	https://www.orthodb.org/?query=68734at5794	V-type ATPase A subunit
68736at5794	Complete	98_g	829.7	470	https://www.orthodb.org/?query=68736at5794	adenosylhomocysteinase
68739at5794	Complete	459_g	232.0	153	https://www.orthodb.org/?query=68739at5794	vacuolar ATP synthase proteolipid subunit
68741at5794	Complete	1440_g	294.3	155	https://www.orthodb.org/?query=68741at5794	eukaryotic translation initiation factor
68742at5794	Complete	464_g	443.3	245	https://www.orthodb.org/?query=68742at5794	Proteasome subunit alpha type
68743at5794	Complete	1136_g	641.6	368	https://www.orthodb.org/?query=68743at5794	ATP synthase subunit
68747at5794	Complete	3541_g	193.5	105	https://www.orthodb.org/?query=68747at5794	60s ribosomal protein
68750at5794	Complete	1810_g	640.4	332	https://www.orthodb.org/?query=68750at5794	ribonucleotide reductase
68758at5794	Complete	1100_g	313.9	196	https://www.orthodb.org/?query=68758at5794	Derlin
68759at5794	Complete	1385_g	547.9	364	https://www.orthodb.org/?query=68759at5794	translocation protein
68760at5794	Complete	1099_g	784.7	390	https://www.orthodb.org/?query=68760at5794	eukaryotic initiation factor 4A
68778at5794	Complete	3951_g	218.2	192	https://www.orthodb.org/?query=68778at5794	replication termination factor
68780at5794	Complete	945_g	454.8	245	https://www.orthodb.org/?query=68780at5794	translation initiation factor
68784at5794	Complete	4137_g	363.6	215	https://www.orthodb.org/?query=68784at5794	adenylate kinase
68786at5794	Complete	1355_g	409.7	217	https://www.orthodb.org/?query=68786at5794	ribosomal protein
68787at5794	Complete	4555_g	276.6	150	https://www.orthodb.org/?query=68787at5794	AP-1 complex subunit sigma
68790at5794	Complete	896_g	801.9	465	https://www.orthodb.org/?query=68790at5794	calcium-dependent protein kinase
68792at5794	Complete	826_g	943.0	456	https://www.orthodb.org/?query=68792at5794	protein transport protein SEC61 subunit alpha
68796at5794	Complete	1721_g	469.6	338	https://www.orthodb.org/?query=68796at5794	mRna capping enzyme
68797at5794	Complete	2391_g	828.1	449	https://www.orthodb.org/?query=68797at5794	GDP dissociation inhibitor
68799at5794	Complete	3909_g	652.1	378	https://www.orthodb.org/?query=68799at5794	Phosphoglycerate kinase
68801at5794	Complete	1166_g	320.0	183	https://www.orthodb.org/?query=68801at5794	U3 small nucleolar ribonucleoprotein IMP3
68804at5794	Complete	1034_g	316.3	181	https://www.orthodb.org/?query=68804at5794	ribosomal protein
68807at5794	Complete	1694_g	772.5	381	https://www.orthodb.org/?query=68807at5794	H/ACA ribonucleoprotein complex subunit 4
68808at5794	Complete	2827_g	896.6	632	https://www.orthodb.org/?query=68808at5794	crooked neck
68809at5794	Complete	672_g	876.9	511	https://www.orthodb.org/?query=68809at5794	T-complex protein 1 zeta subunit
68811at5794	Complete	2172_g	827.8	553	https://www.orthodb.org/?query=68811at5794	arginyl-trna
68812at5794	Complete	870_g	307.9	179	https://www.orthodb.org/?query=68812at5794	60S ribosomal protein
68814at5794	Complete	2601_g	424.6	252	https://www.orthodb.org/?query=68814at5794	Proteasome subunit
68815at5794	Complete	4789_g	446.1	295	https://www.orthodb.org/?query=68815at5794	DNA-directed RNA polymerase
68818at5794	Complete	138_g	317.7	164	https://www.orthodb.org/?query=68818at5794	60s ribosomal protein L12
68819at5794	Complete	1018_g	275.3	191	https://www.orthodb.org/?query=68819at5794	SNARE protein, putative
68826at5794	Complete	1901_g	772.4	384	https://www.orthodb.org/?query=68826at5794	26S proteasome regulatory subunit
68827at5794	Complete	3906_g	724.0	387	https://www.orthodb.org/?query=68827at5794	s-adenosylmethionine synthetase
68830at5794	Complete	4351_g	1723.6	900	https://www.orthodb.org/?query=68830at5794	splicing factor
68831at5794	Complete	2634_g	798.1	431	https://www.orthodb.org/?query=68831at5794	gamma tubulin
68833at5794	Complete	3700_g	937.5	609	https://www.orthodb.org/?query=68833at5794	glucosamine--fructose-6-phosphate aminotransferase
68834at5794	Complete	4663_g	790.2	401	https://www.orthodb.org/?query=68834at5794	26s protease subunit regulatory subunit 6A
68836at5794	Complete	2061_g	1052.7	813	https://www.orthodb.org/?query=68836at5794	importin beta
68844at5794	Complete	3121_g	788.3	406	https://www.orthodb.org/?query=68844at5794	Helicase
68845at5794	Complete	4423_g	804.2	578	https://www.orthodb.org/?query=68845at5794	phenylalanyl-tRNA synthetase
68846at5794	Complete	443_g	320.7	182	https://www.orthodb.org/?query=68846at5794	Ubiquitin-conjugating enzyme
68851at5794	Complete	4757_g	195.5	118	https://www.orthodb.org/?query=68851at5794	V-type ATPase F subunit
68852at5794	Complete	970_g	268.7	189	https://www.orthodb.org/?query=68852at5794	PITH domain-containing protein
68858at5794	Complete	3816_g	461.7	288	https://www.orthodb.org/?query=68858at5794	26S proteasome regulatory subunit
68860at5794	Complete	732_g	287.6	218	https://www.orthodb.org/?query=68860at5794	MYND finger protein
68864at5794	Complete	139_g	496.0	256	https://www.orthodb.org/?query=68864at5794	60s ribosomal protein
68869at5794	Complete	2706_g	686.7	443	https://www.orthodb.org/?query=68869at5794	phenylalanyl-tRNA synthetase
68873at5794	Complete	4456_g	656.5	328	https://www.orthodb.org/?query=68873at5794	dna repair protein rad51
68879at5794	Complete	553_g	605.5	372	https://www.orthodb.org/?query=68879at5794	radical SAM domain-containing protein
68884at5794	Complete	1797_g	462.5	271	https://www.orthodb.org/?query=68884at5794	glideosome associated protein with multiple membrane spans 3
68886at5794	Complete	2333_g	787.1	657	https://www.orthodb.org/?query=68886at5794	Pre-mRNA-splicing factor SYF1
68889at5794	Complete	2271_g	923.5	525	https://www.orthodb.org/?query=68889at5794	T-complex protein 1 gamma subunit
68892at5794	Complete	3519_g	1782.8	1063	https://www.orthodb.org/?query=68892at5794	DNA polymerase
68893at5794	Duplicated	3114_g	324.8	259	https://www.orthodb.org/?query=68893at5794	Syntaxin
68893at5794	Duplicated	5673_g	324.4	259	https://www.orthodb.org/?query=68893at5794	Syntaxin
68894at5794	Complete	3468_g	763.1	386	https://www.orthodb.org/?query=68894at5794	eukaryotic initiation factor
68895at5794	Complete	1649_g	684.7	459	https://www.orthodb.org/?query=68895at5794	nucleolar GTP-binding protein
68903at5794	Complete	3098_g	824.6	417	https://www.orthodb.org/?query=68903at5794	peptide chain release factor subunit 1
68909at5794	Complete	692_g	1233.8	976	https://www.orthodb.org/?query=68909at5794	coatomer subunit alpha
68910at5794	Complete	2176_g	2118.9	1560	https://www.orthodb.org/?query=68910at5794	clathrin heavy chain
68917at5794	Complete	4218_g	465.1	256	https://www.orthodb.org/?query=68917at5794	40s ribosomal protein
68918at5794	Complete	1839_g	631.7	500	https://www.orthodb.org/?query=68918at5794	26S proteasome regulatory subunit Rpn6-like PINT domain containing protein
68919at5794	Complete	3341_g	475.1	250	https://www.orthodb.org/?query=68919at5794	14-3-3 protein
68923at5794	Complete	3083_g	839.1	540	https://www.orthodb.org/?query=68923at5794	T-complex protein 1, theta subunit
68924at5794	Complete	3687_g	408.5	212	https://www.orthodb.org/?query=68924at5794	40s ribosomal protein
68925at5794	Complete	1233_g	752.5	588	https://www.orthodb.org/?query=68925at5794	aminopeptidase
68931at5794	Complete	2737_g	503.6	361	https://www.orthodb.org/?query=68931at5794	V-type proton ATPase subunit C
68947at5794	Complete	2017_g	908.9	599	https://www.orthodb.org/?query=68947at5794	domain containing protein
68951at5794	Complete	2293_g	1141.1	757	https://www.orthodb.org/?query=68951at5794	ATP-dependent RNA helicase
68953at5794	Complete	3838_g	1905.7	1133	https://www.orthodb.org/?query=68953at5794	Phosphofructokinase
68958at5794	Complete	4437_g	463.3	259	https://www.orthodb.org/?query=68958at5794	Ribosomal protein S4
68965at5794	Complete	1526_g	1615.5	793	https://www.orthodb.org/?query=68965at5794	ribonucleoside-diphosphate reductase
68967at5794	Complete	4007_g	544.4	418	https://www.orthodb.org/?query=68967at5794	aminopeptidase
68969at5794	Complete	1641_g	471.1	285	https://www.orthodb.org/?query=68969at5794	60s ribosomal protein L5
68970at5794	Complete	2697_g	406.1	289	https://www.orthodb.org/?query=68970at5794	transcription initiation factor
68972at5794	Complete	2073_g	260.1	142	https://www.orthodb.org/?query=68972at5794	putative ribosomal protein S16
68980at5794	Complete	1353_g	742.6	496	https://www.orthodb.org/?query=68980at5794	Structure specific recognition protein
68984at5794	Complete	362_g	362.4	188	https://www.orthodb.org/?query=68984at5794	DNA-directed RNA polymerases I
68989at5794	Complete	959_g	283.7	176	https://www.orthodb.org/?query=68989at5794	signal peptidase
68992at5794	Complete	2779_g	449.1	245	https://www.orthodb.org/?query=68992at5794	proteasome subunit alpha type
68993at5794	Complete	786_g	893.1	502	https://www.orthodb.org/?query=68993at5794	lysine-tRNA ligase
69001at5794	Complete	1640_g	389.1	250	https://www.orthodb.org/?query=69001at5794	ribosomal protein L7A
69003at5794	Complete	3635_g	715.2	431	https://www.orthodb.org/?query=69003at5794	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
69010at5794	Complete	3257_g	925.6	839	https://www.orthodb.org/?query=69010at5794	ubiquitin conjugation factor E4
69012at5794	Complete	2223_g	781.1	486	https://www.orthodb.org/?query=69012at5794	polyadenylate binding protein
69028at5794	Complete	4356_g	969.2	530	https://www.orthodb.org/?query=69028at5794	T-complex protein 1 subunit eta
69029at5794	Complete	2937_g	348.7	171	https://www.orthodb.org/?query=69029at5794	ribosomal protein L11
69033at5794	Complete	2953_g	585.4	472	https://www.orthodb.org/?query=69033at5794	helicase
69034at5794	Complete	386_g	859.2	450	https://www.orthodb.org/?query=69034at5794	RuvB-like helicase
69037at5794	Complete	1671_g	978.3	607	https://www.orthodb.org/?query=69037at5794	Glycine--tRNA ligase
69043at5794	Complete	4242_g	953.6	528	https://www.orthodb.org/?query=69043at5794	T-complex protein 1 subunit epsilon
69046at5794	Complete	4662_g	516.3	297	https://www.orthodb.org/?query=69046at5794	60S ribosomal protein P0
69047at5794	Complete	891_g	486.9	352	https://www.orthodb.org/?query=69047at5794	elongation factor 1-gamma,putative
69048at5794	Complete	1003_g	459.7	284	https://www.orthodb.org/?query=69048at5794	splicing factor
69056at5794	Complete	4559_g	687.9	442	https://www.orthodb.org/?query=69056at5794	nucleolar protein
69058at5794	Complete	335_g	1273.9	879	https://www.orthodb.org/?query=69058at5794	alanyl-tRNA synthetase
69103at5794	Complete	1561_g	2050.2	1123	https://www.orthodb.org/?query=69103at5794	DNA topoisomerase
69108at5794	Complete	1125_g	406.4	211	https://www.orthodb.org/?query=69108at5794	ribosomal protein
69116at5794	Complete	4085_g	200.1	109	https://www.orthodb.org/?query=69116at5794	40s ribosomal protein
69120at5794	Complete	774_g	294.2	181	https://www.orthodb.org/?query=69120at5794	ribosomal protein L17
69121at5794	Complete	76_g	642.1	464	https://www.orthodb.org/?query=69121at5794	DNAJ
69130at5794	Complete	1311_g	608.7	427	https://www.orthodb.org/?query=69130at5794	Leucine aminopeptidase
69135at5794	Complete	3244_g	589.7	418	https://www.orthodb.org/?query=69135at5794	protein disulfide isomerase
69136at5794	Complete	396_g	1043.4	683	https://www.orthodb.org/?query=69136at5794	transport protein Sec24
69137at5794	Complete	4805_g	1085.4	608	https://www.orthodb.org/?query=69137at5794	dynamin
69139at5794	Complete	4479_g	1338.2	859	https://www.orthodb.org/?query=69139at5794	U5 snRNP-associated 102 kDa protein
69143at5794	Complete	4200_g	892.9	554	https://www.orthodb.org/?query=69143at5794	Cysteine--trna ligase
69144at5794	Complete	4629_g	217.9	132	https://www.orthodb.org/?query=69144at5794	ribosomal protein
69147at5794	Complete	199_g	997.1	619	https://www.orthodb.org/?query=69147at5794	DNA topoisomerase I
69148at5794	Complete	3939_g	853.1	423	https://www.orthodb.org/?query=69148at5794	Histone deacetylase
69153at5794	Complete	572_g	349.3	205	https://www.orthodb.org/?query=69153at5794	splicing factor 3a subunit
69159at5794	Complete	1067_g	233.6	182	https://www.orthodb.org/?query=69159at5794	pre-mRNA-splicing factor ISY1
69160at5794	Complete	2139_g	362.7	231	https://www.orthodb.org/?query=69160at5794	membrane protein
69163at5794	Complete	1275_g	869.8	492	https://www.orthodb.org/?query=69163at5794	Signal recognition particle
69164at5794	Complete	211_g	1418.9	1157	https://www.orthodb.org/?query=69164at5794	Structural maintenance of chromosomes protein
69169at5794	Complete	1463_g	511.4	326	https://www.orthodb.org/?query=69169at5794	eukaryotic translation initiation factor
69170at5794	Complete	3425_g	749.7	473	https://www.orthodb.org/?query=69170at5794	bifunctional dihydrofolate reductase-thymidylate synthase
69175at5794	Duplicated	4853_g	165.4	124	https://www.orthodb.org/?query=69175at5794	DNA-directed RNA polymerase subunit
69175at5794	Duplicated	2701_g	163.9	124	https://www.orthodb.org/?query=69175at5794	DNA-directed RNA polymerase subunit
69176at5794	Complete	2785_g	555.8	314	https://www.orthodb.org/?query=69176at5794	Translation initiation factor 2 alpha subunit
69177at5794	Complete	3862_g	1164.8	610	https://www.orthodb.org/?query=69177at5794	heat shock protein
69186at5794	Complete	146_g	286.9	143	https://www.orthodb.org/?query=69186at5794	40S ribosomal protein
69187at5794	Complete	1232_g	248.6	130	https://www.orthodb.org/?query=69187at5794	iron sulfur cluster assembly protein
69189at5794	Complete	623_g	299.6	177	https://www.orthodb.org/?query=69189at5794	ribosomal protein L19
69196at5794	Complete	4379_g	215.7	199	https://www.orthodb.org/?query=69196at5794	endonuclease
69198at5794	Complete	4609_g	231.1	127	https://www.orthodb.org/?query=69198at5794	High mobility group-like protein NHP2
